,CustomerID,Total Revenue,Total Orders,Average Order Value,Purchase Frequency,Customer Value,Total Profit,Churn Value,Customer Lifetime Value,Recency,Frequency,Monetary Value,R,F,M,RFM Score,Segment,Most Purchased Item,Most Purchased Item Description,RFM CLV
2719,16052,362.06000000000006,1,362.06000000000006,5.394907207596029e-05,0.0195328010358221,18.103000000000005,0.0567287976535692,1.0269614239225646,53,34,362.0199999999999,3,3,2,332,Potential Loyalist,21634,ASSORTED MINI MADRAS NOTEBOOK,1.7999999999999998
2720,16053,1511.95,2,755.975,0.0001078981441519,0.0815682995252481,75.59750000000001,0.2368974910575982,17.908858080226786,32,84,1511.7899999999995,3,4,4,344,Loyal Accounts,20668,DISCO BALL CHRISTMAS DECORATION,2.6999999999999997
2721,16054,783.8999999999999,1,783.8999999999999,5.394907207596029e-05,0.0422906776003452,39.19499999999999,0.1228241299249652,4.814091772409013,144,70,783.9000000000002,2,4,3,243,At Risk,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2.0999999999999996
2722,16055,134.8,1,134.8,5.394907207596029e-05,0.0072723349158394,6.740000000000001,0.0211209244978764,0.142355031115687,220,8,134.8,1,1,1,111,Lost,22457,NATURAL SLATE HEART CHALKBOARD,1.2
2723,16056,664.8500000000001,1,664.8500000000001,5.394907207596029e-05,0.0358680405697022,33.24250000000001,0.1041709692315514,3.46290344467985,44,66,650.5899999999999,3,4,3,343,Loyal Accounts,22741,FUNKY DIVA PEN,2.6999999999999997
2724,16057,2263.1200000000003,7,323.3028571428572,0.0003776435045317,0.1220932239965472,113.15600000000002,0.3545933727717661,40.12436768936198,15,121,2263.1199999999994,4,5,5,455,Champions,22295,HEART FILIGREE DOVE LARGE,3.5999999999999996
2725,16059,1459.8599999999997,6,243.30999999999997,0.0003236944324557,0.0787580923608113,72.99299999999998,0.2287358519100137,16.696116038467633,65,178,1453.16,3,5,4,354,Loyal Accounts,84978,HANGING HEART JAR T-LIGHT HOLDER,3.0
2726,16062,1153.6199999999992,4,288.4049999999998,0.0002157962883038,0.0622367285282692,57.68099999999996,0.180753122546292,10.426020861592669,9,64,1152.4599999999998,5,4,4,544,Champions,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.9999999999999996
2727,16063,335.31999999999994,1,335.31999999999994,5.394907207596029e-05,0.018090202848511,16.766,0.0525390831055483,0.8808702673476235,259,23,335.00000000000006,1,2,2,122,Lost,22536,MAGIC DRAWING SLATE PURDEY,1.2
2728,16065,372.0900000000001,1,372.0900000000001,5.394907207596029e-05,0.020073910228744,18.604500000000005,0.0583003323176174,1.0846485326031148,364,73,367.0899999999998,1,4,2,142,Lost,22741,FUNKY DIVA PEN,2.0999999999999996
2729,16066,1521.87,5,304.374,0.0002697453603798,0.0821034743202416,76.09349999999999,0.2384517905458692,18.1446313239021,16,101,1520.9600000000005,4,4,4,444,Champions,22130,PARTY CONE CHRISTMAS DECORATION,3.5999999999999996
2730,16070,852.1500000000001,2,426.0750000000001,0.0001078981441519,0.0459727017695295,42.60750000000001,0.1335177730776364,5.688858516405395,21,33,852.1500000000001,4,3,3,433,Loyal Accounts,23354,6 GIFT TAGS 50'S CHRISTMAS,2.1
2731,16071,326.24,1,326.24,5.394907207596029e-05,0.0176003452740612,16.312,0.0511163976868486,0.8338106790678758,44,21,326.20000000000005,3,2,2,322,Potential Loyalist,22621,TRADITIONAL KNITTING NANCY,2.1
2732,16072,584.32,1,584.32,5.394907207596029e-05,0.0315235217954251,29.216000000000005,0.0915532537284803,2.674819860931281,287,23,584.32,1,2,3,123,At Risk,15034,PAPER POCKET TRAVELING FAN,1.7999999999999998
2733,16073,122.4,1,122.4,5.394907207596029e-05,0.0066033664220975,6.12,0.0191780501375376,0.1173696668417303,296,1,122.4,1,1,1,111,Lost,22360,GLASS JAR ENGLISH CONFECTIONERY,0.8999999999999999
2734,16076,2234.7300000000005,10,223.47300000000004,0.0005394907207596,0.1205616098403107,111.73650000000004,0.3501451305870873,39.12399138384409,2,129,2234.649999999999,5,5,5,555,Champions,21790,VINTAGE SNAP CARDS,3.5999999999999996
2735,16078,79.2,1,79.2,5.394907207596029e-05,0.004272766508416,3.96,0.0124093265595831,0.0491409331759493,283,1,79.2,1,1,1,111,Lost,22502,PICNIC BASKET WICKER SMALL,0.8999999999999999
2736,16079,1352.0,3,450.6666666666667,0.0001618472162278,0.0729391454466983,67.60000000000001,0.2118359786433895,14.320112156293137,16,21,1351.96,4,2,4,424,Promising,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.4
2737,16080,217.16,2,108.58,0.0001078981441519,0.0117155804920155,10.858,0.0340253706525136,0.3694474745449934,81,10,217.16,2,1,1,211,About to Sleep,21833,CAMOUFLAGE LED TORCH,1.2
2738,16081,2806.9,5,561.3799999999999,0.0002697453603798,0.1514296504100129,140.345,0.4397946808092677,61.72298447817669,55,223,2799.180000000002,3,5,5,355,Loyal Accounts,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0
2739,16083,1317.62,2,658.81,0.0001078981441519,0.0710843763487268,65.881,0.2064492027959341,13.60107992939894,100,31,1317.4600000000005,2,3,4,234,At Risk,22197,POPCORN HOLDER,1.5
2740,16084,436.1799999999999,1,436.1799999999999,5.394907207596029e-05,0.0235315062580923,21.809,0.0683421724590781,1.4904744391600349,298,38,436.18000000000006,1,3,2,132,Lost,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1.5
2741,16085,981.5099999999994,5,196.30199999999988,0.0002697453603798,0.0529515537332757,49.07549999999998,0.1537863397916221,7.547141518443751,22,167,981.51,4,5,4,454,Champions,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,3.3
2742,16086,1121.39,5,224.278,0.0002697453603798,0.0604979499352611,56.069500000000005,0.1757032160435729,9.851591471955116,58,39,1121.2299999999998,3,3,4,334,Loyal Accounts,85099B,JUMBO BAG RED RETROSPOT,1.7999999999999998
2743,16091,315.06,2,157.53,0.0001078981441519,0.016997194648252,15.753,0.0493646770942206,0.7776417582652578,154,18,315.06000000000006,2,2,2,222,About to Sleep,23087,ZINC  HEART T-LIGHT HOLDER,1.2
2744,16092,817.8600000000002,3,272.62000000000006,0.0001618472162278,0.0441227880880448,40.893000000000015,0.128145098737635,5.240237522678113,114,51,817.7800000000001,2,3,3,233,At Risk,22993,SET OF 4 PANTRY JELLY MOULDS,2.1
2745,16093,17.0,1,17.0,5.394907207596029e-05,0.0009171342252913,0.8500000000000001,0.002663618074658,0.0022640753634593,106,1,17.0,2,1,1,211,About to Sleep,15039,SANDALWOOD FAN,1.2
2746,16094,1078.2300000000002,4,269.55750000000006,0.0002157962883038,0.0581695079844626,53.91150000000002,0.1689407598022647,9.1078497720798,11,63,1078.23,5,4,4,544,Champions,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2.9999999999999996
2747,16096,320.61999999999995,1,320.61999999999995,5.394907207596029e-05,0.0172971514889943,16.031,0.0502358368880499,0.805330701152329,263,12,320.29999999999995,1,1,2,112,Lost,23000,TRAVEL CARD WALLET TRANSPORT,1.5
2748,16097,185.05,1,185.05,5.394907207596029e-05,0.0099832757876564,9.2525,0.0289942661597331,0.2682694476429311,239,10,185.05,1,1,1,111,Lost,22560,TRADITIONAL MODELLING CLAY,1.2
2749,16098,2005.6300000000003,7,286.5185714285715,0.0003776435045317,0.1082018774277082,100.28150000000002,0.3142489599456667,31.513357076791387,87,67,2005.63,2,4,4,244,At Risk,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.7
2750,16099,731.9000000000002,3,243.96666666666675,0.0001618472162278,0.0394853258523953,36.59500000000001,0.1146765922848349,4.1965898946635365,49,39,731.8999999999999,3,3,3,333,Loyal Accounts,23199,JUMBO BAG APPLES,2.1
2751,16101,1290.6999999999996,1,1290.6999999999996,5.394907207596029e-05,0.0696320673284419,64.53499999999998,0.202231285233005,13.050995992511975,70,76,1290.7,3,4,4,344,Loyal Accounts,22986,WRAP GINGHAM ROSE,2.4
2752,16102,1842.1399999999996,3,614.0466666666665,0.0001618472162278,0.0993817436340094,92.10699999999996,0.2886327882382644,26.58510022626181,41,57,1842.02,3,3,4,334,Loyal Accounts,22952,60 CAKE CASES VINTAGE CHRISTMAS,2.6999999999999997
2753,16103,1429.64,6,238.2733333333333,0.0003236944324557,0.0771277514026758,71.482,0.2240008790737688,16.01203083795114,6,48,1429.64,5,3,4,534,Loyal Accounts,21654,RIDGED GLASS FINGER BOWL,2.9999999999999996
2754,16104,302.36,1,302.36,5.394907207596029e-05,0.0163120414328873,15.118000000000002,0.0473747977090349,0.7162121917651906,61,28,298.21000000000004,3,2,2,322,Potential Loyalist,23211,RED ROCKING HORSE HAND PAINTED,1.7999999999999998
2755,16105,336.96,1,336.96,5.394907207596029e-05,0.0181786793267155,16.848,0.0527960439080447,0.8895077477627382,248,13,336.96000000000004,1,1,2,112,Lost,21746,SMALL RED RETROSPOT WINDMILL,0.8999999999999999
2756,16106,108.38,1,108.38,5.394907207596029e-05,0.0058470004315925,5.4190000000000005,0.0169813486430255,0.0920219282965555,65,6,108.38,3,1,1,311,Low Spenders,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1.2
2757,16107,3204.1600000000003,7,457.7371428571429,0.0003776435045317,0.1728614587829089,160.20800000000003,0.5020387347115408,80.43062161066655,17,31,3204.16,4,3,5,435,Loyal Accounts,23084,RABBIT NIGHT LIGHT,2.6999999999999997
2758,16108,842.4999999999999,1,842.4999999999999,5.394907207596029e-05,0.0454520932239965,42.125,0.1320057781117276,5.560743402956525,84,48,842.4200000000003,2,3,3,233,At Risk,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2.1
2759,16109,611.88,2,305.94,0.0001078981441519,0.0330103582218385,30.594,0.0958714486777494,2.933091100847065,218,18,611.8799999999999,1,2,3,123,At Risk,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1.2
2760,16110,1337.4799999999982,3,445.8266666666661,0.0001618472162278,0.0721558049201552,66.87399999999991,0.209560935440799,14.014177996667977,44,342,1320.35,3,5,4,354,Loyal Accounts,21818,GLITTER HEART DECORATION,3.3
2761,16112,195.74000000000004,4,48.93500000000001,0.0002157962883038,0.0105599913681484,9.787000000000004,0.0306692118784445,0.3001595766543372,142,16,195.74,2,2,1,221,About to Sleep,21403,BLUE EGG  SPOON,0.8999999999999999
2762,16113,161.38,1,161.38,5.394907207596029e-05,0.0087063012516184,8.069,0.0252855696993122,0.2040292619037508,182,30,161.38000000000002,1,3,1,131,Lost,21829,DINOSAUR KEYRINGS ASSORTED,1.5
2763,16114,135.75000000000003,1,135.75000000000003,5.394907207596029e-05,0.0073235865343116,6.787500000000001,0.0212697737432249,0.1443685892821394,170,8,135.75000000000003,2,1,1,211,About to Sleep,22697,GREEN REGENCY TEACUP AND SAUCER,0.8999999999999999
2764,16115,1667.97,8,208.49625,0.0004315925766076,0.0899854337505395,83.39850000000001,0.2613432376463125,21.795634004846,9,279,1660.8000000000022,5,5,4,554,Champions,71459,HANGING JAM JAR T-LIGHT HOLDER,3.5999999999999996
2765,16116,612.7800000000002,1,612.7800000000002,5.394907207596029e-05,0.0330589123867069,30.63900000000001,0.0960124637522901,2.9417258769064194,211,34,612.7400000000001,1,3,3,133,At Risk,85016,SET OF 6 VINTAGE NOTELETS KIT,1.7999999999999998
2766,16117,232.21000000000004,1,232.21000000000004,5.394907207596029e-05,0.0125275140267587,11.610500000000002,0.0363834560656667,0.4224301166504243,189,30,232.2100000000001,1,3,1,131,Lost,84978,HANGING HEART JAR T-LIGHT HOLDER,1.5
2767,16119,423.36,2,211.68,0.0001078981441519,0.0228398791540785,21.168000000000003,0.0663334910639537,1.404147338841772,7,16,423.28,5,2,2,522,Potential Loyalist,22759,SET OF 3 NOTEBOOKS IN PARCEL,1.8
2768,16120,1309.14,4,327.285,0.0002157962883038,0.0706268882175226,65.457,0.2051205274269282,13.42657436378444,58,30,1309.14,3,3,4,334,Loyal Accounts,72131,COLUMBIAN CANDLE RECTANGLE,1.7999999999999998
2769,16121,867.1099999999994,2,433.5549999999997,0.0001078981441519,0.0467797798877859,43.35549999999998,0.1358617569833353,5.890354404890993,56,204,854.1600000000002,3,5,3,353,Loyal Accounts,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0
2770,16122,684.4200000000001,4,171.10500000000002,0.0002157962883038,0.0369238239102287,34.221000000000004,0.1072372636857312,3.669766400589411,72,38,684.3799999999999,2,3,3,233,At Risk,23365,SET 12 COLOUR PENCILS LOVE LONDON,1.7999999999999998
2771,16123,307.78,1,307.78,5.394907207596029e-05,0.016604445403539,15.389,0.0482240218246023,0.7421194718588062,51,16,307.7,3,2,2,322,Potential Loyalist,85227,SET OF 6 3D KIT CARDS FOR KIDS,1.2
2772,16124,249.00000000000003,1,249.00000000000003,5.394907207596029e-05,0.0134333189469141,12.450000000000005,0.0390141706229319,0.485726424255503,316,11,249.0,1,1,2,112,Lost,84978,HANGING HEART JAR T-LIGHT HOLDER,1.2
2773,16125,289.35,1,289.35,5.394907207596029e-05,0.0156101640051791,14.4675,0.0453363464648408,0.6559035924800845,366,13,289.35,1,1,2,112,Lost,21499,BLUE POLKADOT WRAP,0.8999999999999999
2774,16126,6287.770000000002,4,1571.9425000000006,0.0002157962883038,0.3392193569270609,314.38850000000014,0.9851892836054336,309.73218108878694,28,117,6287.770000000002,4,4,5,445,Champions,22077,6 RIBBONS RUSTIC CHARM,3.3
2775,16127,656.25,1,656.25,5.394907207596029e-05,0.0354040785498489,32.8125,0.1028234918526068,3.3738958264136607,38,40,656.25,3,3,3,333,Loyal Accounts,23433,HANGING QUILTED PATCHWORK APPLES,2.1
2776,16128,1880.2200000000005,5,376.044,0.0002697453603798,0.101436124298662,94.01100000000002,0.2945992927254985,27.69557410841685,17,89,1879.9000000000003,4,4,4,444,Champions,22866,HAND WARMER SCOTTY DOG DESIGN,2.9999999999999996
2777,16131,3506.54,6,584.4233333333333,0.0003236944324557,0.1891745791972378,175.327,0.5494166660888988,96.32757581536836,51,78,3506.4600000000014,3,4,5,345,Loyal Accounts,82582,AREA PATROLLED METAL SIGN,2.4
2778,16133,14589.039999999995,33,442.0921212121211,0.0017803193785066,0.7870651704790677,729.4519999999999,2.285860625641684,1667.4256050955769,3,339,14588.599999999997,5,5,5,555,Champions,21916,SET 12 RETRO WHITE CHALK STICKS,3.5999999999999996
2779,16134,618.09,2,309.045,0.0001078981441519,0.0333453819594303,30.9045,0.0968444526920803,2.992929388222398,21,35,618.0899999999998,4,3,3,433,Loyal Accounts,21495,SKULLS AND CROSSBONES WRAP,2.1
2780,16135,517.55,1,517.55,5.394907207596029e-05,0.0279213422529132,25.8775,0.0810915020317206,2.09844534382585,262,21,517.55,1,2,3,123,At Risk,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1.5
2781,16136,709.3799999999998,3,236.45999999999992,0.0001618472162278,0.0382703927492447,35.46899999999999,0.1111480817529938,3.942311311696936,59,37,709.1000000000001,3,3,3,333,Loyal Accounts,22151,PLACE SETTING WHITE HEART,1.7999999999999998
2782,16139,635.41,3,211.8033333333333,0.0001618472162278,0.0342797798877859,31.7705,0.0995582094599083,3.163014093646019,18,31,635.41,4,3,3,433,Loyal Accounts,22959,WRAP CHRISTMAS VILLAGE,2.1
2783,16140,725.18,2,362.59,0.0001078981441519,0.0391227880880448,36.259,0.1136236797282642,4.119881003267133,65,35,724.94,3,3,3,333,Loyal Accounts,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1.7999999999999998
2784,16141,620.4000000000001,1,620.4000000000001,5.394907207596029e-05,0.0334700043159257,31.020000000000007,0.0972063913834015,3.015342260713117,87,30,620.2399999999999,2,3,3,233,At Risk,22560,TRADITIONAL MODELLING CLAY,2.0999999999999996
2785,16142,535.34,1,535.34,5.394907207596029e-05,0.0288810962451445,26.767000000000003,0.0838789000051421,2.24518651643764,249,37,535.06,1,3,3,133,At Risk,22741,FUNKY DIVA PEN,1.5
2786,16143,2424.9400000000005,6,404.1566666666668,0.0003236944324557,0.1308232628398792,121.24700000000004,0.3799478831741873,46.0675409912207,2,117,2424.94,5,4,5,545,Champions,22470,HEART OF WICKER LARGE,3.5999999999999996
2787,16144,175.2,1,175.2,5.394907207596029e-05,0.0094518774277082,8.76,0.027450934510593,0.2404701863127954,246,1,175.2,1,1,1,111,Lost,22423,REGENCY CAKESTAND 3 TIER,0.8999999999999999
2788,16145,3799.489999999999,11,345.40818181818173,0.0005934397928355,0.2049789598618903,189.97449999999995,0.5953170728519024,113.09506325650368,8,224,3799.4099999999953,5,5,5,555,Champions,22610,PENS ASSORTED FUNNY FACE,3.5999999999999996
2789,16146,734.1299999999999,3,244.70999999999995,0.0001618472162278,0.0396056322831247,36.7065,0.1150259963028635,4.222201733291061,156,29,734.05,2,3,3,233,At Risk,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1.5
2790,16147,375.00000000000006,1,375.00000000000006,5.394907207596029e-05,0.0202309020284851,18.750000000000004,0.0587562810586324,1.101680269849359,133,22,374.92,2,2,2,222,About to Sleep,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1.7999999999999998
2791,16148,76.32000000000001,1,76.32000000000001,5.394907207596029e-05,0.0041173931808372,3.8160000000000007,0.0119580783210528,0.0456320268731378,295,1,76.32000000000001,1,1,1,111,Lost,84946,ANTIQUE SILVER TEA GLASS ETCHED,0.8999999999999999
2792,16149,280.52000000000004,2,140.26000000000002,0.0001078981441519,0.0151337936987483,14.026000000000003,0.0439528319001802,0.6164824202319278,4,18,280.44,5,2,2,522,Potential Loyalist,22154,ANGEL DECORATION 3 BUTTONS,2.0999999999999996
2793,16150,2053.0200000000004,5,410.6040000000001,0.0002697453603798,0.110758523953388,102.65100000000002,0.3216741870373164,33.02017697356757,42,117,2052.979999999999,3,4,4,344,Loyal Accounts,23182,TOILET SIGN OCCUPIED OR VACANT,3.3
2794,16152,1829.0399999999995,1,1829.0399999999995,5.394907207596029e-05,0.0986750107898143,91.45199999999998,0.2865802354866162,26.20833569572202,268,29,1829.0399999999995,1,3,4,134,At Risk,21746,SMALL RED RETROSPOT WINDMILL,1.7999999999999998
2795,16153,1824.2300000000007,5,364.8460000000001,0.0002697453603798,0.098415515753129,91.21150000000004,0.2858265882549043,26.070671854612225,49,89,1824.07,3,4,4,344,Loyal Accounts,21232,STRAWBERRY CERAMIC TRINKET POT,2.6999999999999997
2796,16156,3122.040000000002,9,346.89333333333354,0.0004855416486836,0.1684311609840312,156.1020000000001,0.4891718925767813,76.36071077502076,8,128,3092.000000000001,5,5,5,555,Champions,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3.5999999999999996
2797,16157,656.6899999999998,3,218.89666666666665,0.0001618472162278,0.0354278161415623,32.83449999999999,0.1028924325557155,3.3784215767506427,15,18,656.69,4,2,3,423,Promising,23089,GLASS BON BON JAR,2.4
2798,16159,348.2,1,348.2,5.394907207596029e-05,0.0187850668968493,17.41,0.0545571655056421,0.9498402514532304,281,14,348.2,1,2,2,122,Lost,22293,HANGING CHICK GREEN DECORATION,0.8999999999999999
2799,16160,1025.4400000000005,2,512.7200000000001,0.0001078981441519,0.0553215364695727,51.27200000000002,0.1606694422633709,8.237843643727556,64,20,1025.4400000000005,3,2,4,324,Potential Loyalist,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1.5
2800,16161,5575.560000000004,19,293.45052631578966,0.0010250323694432,0.3007962883038414,278.7780000000002,0.8735977877847175,243.5398440830481,1,471,5533.669999999997,5,5,5,555,Champions,23103,JINGLE BELL HEART DECORATION,3.5999999999999996
2801,16162,37.4,1,37.4,5.394907207596029e-05,0.0020176952956409,1.87,0.0058599597642476,0.010958124759143,251,2,37.4,1,1,1,111,Lost,85066,CREAM SWEETHEART MINI CHEST,0.8999999999999999
2802,16163,856.6000000000001,2,428.30000000000007,0.0001078981441519,0.0462127751402675,42.83000000000001,0.1342150142795322,5.748429061592366,231,6,856.6,1,1,3,113,At Risk,47566,PARTY BUNTING,0.8999999999999999
2803,16164,822.4799999999999,3,274.16,0.0001618472162278,0.0443720328010358,41.124,0.1288689761202774,5.299607773970287,16,34,822.4199999999998,4,3,3,433,Loyal Accounts,23109,PACK OF SIX LED TEA LIGHTS,2.4
2804,16168,3787.6,27,140.2814814814815,0.0014566249460509,0.2043375053949072,189.38,0.5934541070338036,112.38833879006177,10,98,3787.520000000001,5,4,5,545,Champions,75049L,LARGE CIRCULAR MIRROR MOBILE,3.3
2805,16169,1822.97,4,455.7425,0.0002157962883038,0.0983475399223133,91.1485,0.2856291671505472,26.03467014202165,7,85,1822.9700000000005,5,4,4,544,Champions,22599,CHRISTMAS MUSICAL ZINC STAR,2.9999999999999996
2806,16170,1885.05,6,314.175,0.0003236944324557,0.1016966983167889,94.2525,0.2953560736255337,27.838048329390617,50,125,1884.93,3,5,4,354,Loyal Accounts,23310,BUBBLEGUM RING ASSORTED,2.9999999999999996
2807,16171,73.2,1,73.2,5.394907207596029e-05,0.0039490720759602,3.66,0.011469226062645,0.0419773673892809,58,3,73.2,3,1,1,311,Low Spenders,22077,6 RIBBONS RUSTIC CHARM,1.2
2808,16172,1140.21,5,228.042,0.0002697453603798,0.0615132714717306,57.01050000000001,0.1786519979356355,10.18503972830955,94,69,1139.93,2,4,4,244,At Risk,47566,PARTY BUNTING,2.4
2809,16173,1418.3200000000002,6,236.38666666666668,0.0003236944324557,0.076517047906776,70.91600000000001,0.2222272228028789,15.759465732288962,15,84,1418.3199999999997,4,4,4,444,Champions,20982,12 PENCILS TALL TUBE SKULLS,3.3
2810,16174,1009.55,3,336.5166666666667,0.0001618472162278,0.0544642857142857,50.477500000000006,0.1581797427806464,7.98451796621008,125,23,1009.55,2,2,4,224,Need Attention,23078,ICE CREAM PEN LIP GLOSS,1.7999999999999998
2811,16175,1037.5899999999997,4,259.3974999999999,0.0002157962883038,0.0559770176952956,51.87949999999999,0.1625731457696705,8.434213515957618,93,58,1037.5899999999997,2,4,4,244,At Risk,22295,HEART FILIGREE DOVE LARGE,2.4
2812,16177,331.95000000000005,1,331.95000000000005,5.394907207596029e-05,0.017908394475615,16.597500000000004,0.0520110599931014,0.8632535682355016,49,15,331.95,3,2,2,322,Potential Loyalist,22077,6 RIBBONS RUSTIC CHARM,1.7999999999999998
2813,16178,197.9,1,197.9,5.394907207596029e-05,0.0106765213638325,9.895,0.0310076480573422,0.306820677527402,137,8,197.90000000000003,2,1,1,211,About to Sleep,23263,SET OF 3 WOODEN HEART DECORATIONS,1.2
2814,16179,215.83,1,215.83,5.394907207596029e-05,0.0116438282261545,10.7915,0.0338169817090257,0.3649359581129509,60,11,215.79000000000005,3,1,1,311,Low Spenders,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1.2
2815,16180,10254.18,8,1281.7725,0.0004315925766076,0.5532034958998705,512.7090000000001,1.606659952282154,823.749017474631,99,162,10254.14,2,5,5,255,At Risk,23202,JUMBO BAG VINTAGE LEAF,3.0
2816,16181,305.5400000000001,1,305.5400000000001,5.394907207596029e-05,0.0164835994820889,15.277000000000005,0.0478730509724121,0.7313565997055411,72,11,305.46000000000004,2,1,2,212,About to Sleep,21352,EUCALYPTUS & PINECONE  WREATH,1.2
2817,16182,6617.65,4,1654.4125,0.0002157962883038,0.3570160768234786,330.8825,1.036876008927091,343.08412602381816,71,28,6617.650000000001,2,2,5,225,Need Attention,85099B,JUMBO BAG RED RETROSPOT,1.7999999999999998
2818,16183,338.71000000000004,1,338.71000000000004,5.394907207596029e-05,0.0182730902028485,16.9355,0.0530702398863184,0.8987710475947456,66,15,338.71,3,2,2,322,Potential Loyalist,23263,SET OF 3 WOODEN HEART DECORATIONS,1.5
2819,16184,1158.7899999999995,6,193.13166666666663,0.0003236944324557,0.062515645230902,57.93949999999999,0.1815631758078205,10.519679624717217,63,45,1158.5500000000002,3,3,4,334,Loyal Accounts,22178,VICTORIAN GLASS HANGING T-LIGHT,2.4
2820,16185,529.41,2,264.705,0.0001078981441519,0.0285611782477341,26.4705,0.0829497673473349,2.19572181656763,16,31,529.41,4,3,3,433,Loyal Accounts,84991,60 TEATIME FAIRY CAKE CASES,2.4
2821,16186,4006.940000000002,12,333.9116666666668,0.0006473888649115,0.2161706948640484,200.3470000000001,0.6278210475335383,125.78206341020186,22,218,4006.140000000004,4,5,5,455,Champions,22741,FUNKY DIVA PEN,3.3
2822,16187,6911.439999999993,15,460.76266666666623,0.0008092360811394,0.3728657747086746,345.57199999999966,1.082908029759665,374.2226936601066,31,295,6910.759999999999,4,5,5,455,Champions,22741,FUNKY DIVA PEN,3.3
2823,16188,981.8599999999998,4,245.46499999999995,0.0002157962883038,0.0529704359085023,49.09299999999999,0.1538411789872769,7.552525000022386,44,67,981.7000000000002,3,4,4,344,Loyal Accounts,22161,HEART DECORATION RUSTIC HANGING,2.6999999999999997
2824,16189,215.48,2,107.74,0.0001078981441519,0.0116249460509279,10.774,0.0337621425133709,0.3637533234390591,15,11,215.48,4,1,1,411,Low Spenders,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1.8
2825,16190,215.08,1,215.08,5.394907207596029e-05,0.0116033664220975,10.754,0.0336994691469084,0.3624040912058535,39,6,215.04,3,1,1,311,Low Spenders,23326,HANGING MINI COLOURED BOTTLES,1.5
2826,16191,5180.52,13,398.5015384615385,0.0007013379369874,0.2794842468709538,259.026,0.8117015710663109,210.25181114702227,2,134,5180.120000000001,5,5,5,555,Champions,22834,HAND WARMER BABUSHKA DESIGN,3.5999999999999996
2827,16193,314.45,1,314.45,5.394907207596029e-05,0.0169642857142857,15.7225,0.0492691002103652,0.7746334280574679,236,19,314.41,1,2,2,122,Lost,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1.2
2828,16198,400.681,1,400.681,5.394907207596029e-05,0.0216163681484678,20.03405,0.0627800678689437,1.2577390186898127,74,15,400.6799999999999,2,2,2,222,About to Sleep,46000M,POLYESTER FILLER PAD 45x45cm,1.5
2829,16200,1080.6200000000003,2,540.3100000000002,0.0001078981441519,0.0582984462667242,54.03100000000002,0.1693152331668784,9.148271363239614,3,172,1068.749999999999,5,5,4,554,Champions,84879,ASSORTED COLOUR BIRD ORNAMENT,3.5999999999999996
2830,16201,1863.47,4,465.8675,0.0002157962883038,0.1005324773413897,93.1735,0.2919748455048795,27.204318267648887,2,111,1863.229999999999,5,4,4,544,Champions,84879,ASSORTED COLOUR BIRD ORNAMENT,3.3
2831,16202,365.27,1,365.27,5.394907207596029e-05,0.019705977557186,18.263500000000004,0.0572317514194311,1.045252092048781,360,18,365.15,1,2,2,122,Lost,22294,HEART FILIGREE DOVE  SMALL,1.5
2832,16203,592.9000000000001,4,148.22500000000002,0.0002157962883038,0.0319864048338368,29.645000000000007,0.0928975974391018,2.753949276082175,58,35,592.9,3,3,3,333,Loyal Accounts,21914,BLUE HARMONICA IN BOX,1.7999999999999998
2833,16204,405.71,1,405.71,5.394907207596029e-05,0.0218876780319378,20.285500000000003,0.063568028768794,1.289509247589372,22,50,384.18,4,3,2,432,Potential Loyalist,23078,ICE CREAM PEN LIP GLOSS,2.4
2834,16205,761.3799999999999,4,190.345,0.0002157962883038,0.0410757444971946,38.069,0.1192956193931242,4.541464934676845,30,97,757.5499999999996,4,4,3,443,Loyal Accounts,23310,BUBBLEGUM RING ASSORTED,2.6999999999999997
2835,16206,537.0600000000001,4,134.265,0.0002157962883038,0.0289738886491152,26.853000000000005,0.084148395480931,2.259636863849442,54,63,536.8999999999999,3,4,3,343,Loyal Accounts,22470,HEART OF WICKER LARGE,2.4
